SEXO;IDADE;DIA_MES;DIA_SEMANA;HORA_RETIRADA;TEMPO_TOTAL;ENDERECO_RETIRADA;LATITUDE;LONGITUDE
1;27;8;6;21;48;SQS 305;-15.8085221;-47.899365
1;34;8;6;22;48;CLN 403;-15.7797898;-47.8782012
1;26;9;7;10;48;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;22;9;7;10;48;EQS 104/304;-15.8071039;-47.8971485
0;40;9;7;10;48;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
1;67;9;7;11;48;SRTVS;-15.7974902;-47.8963643
1;32;9;7;15;48;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;23;9;7;21;48;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
0;14;10;1;9;48;EQN 104/105;-15.7741697;-47.8838873
0;22;10;1;15;48;SHS, QD. 06;-15.7926277;-47.8957922
0;30;10;1;16;48;CLN 204;-15.7766872;-47.8793288
0;42;10;1;16;48;SHS, QD. 06;-15.7926277;-47.8957922
0;24;10;1;18;48;SHS, QD. 06;-15.7926277;-47.8957922
0;37;10;1;19;48;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
0;38;11;2;10;48;EQN 104/105;-15.7741697;-47.8838873
0;24;11;2;15;48;CLN 406;-15.766622;-47.8801483
1;55;11;2;16;48;SCS - QD 01;-15.7993464;-47.8866213
1;17;12;3;17;48;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;39;12;3;17;48;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
1;30;12;3;19;48;UNB áre 1, em frente o ICC - Instituto Centrl de Ciênci l Sul;-15.7629679;-47.8722933
1;53;12;3;19;48;SHS, QD. 06;-15.7926277;-47.8957922
1;22;13;4;12;48;SCN, QD. 02;-15.7972492;-47.8987101
1;32;13;4;21;48;SCS, QD. 03;-15.7972752;-47.892144
1;22;14;5;11;48;SCS, QD. 03;-15.7972752;-47.892144
0;28;14;5;16;48;EQS 104/304;-15.8071039;-47.8971485
1;43;14;5;16;48;SHS, QD. 06;-15.7926277;-47.8957922
0;18;15;6;11;48;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;18;15;6;11;48;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;42;15;6;13;48;SHS, QD. 06;-15.7926277;-47.8957922
1;26;15;6;14;48;SCS, QD. 03;-15.7972752;-47.892144
1;29;16;7;10;48;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;16;16;7;12;48;SHS, QD. 06;-15.7926277;-47.8957922
1;50;16;7;12;48;SHS, QD. 06;-15.7926277;-47.8957922
1;38;16;7;12;48;SHS, QD. 06;-15.7926277;-47.8957922
1;42;16;7;16;48;SHS, QD. 06;-15.7926277;-47.8957922
0;38;16;7;16;48;UNB áre 1, em frente o PT (Pvilhão nísio Teixeir);-15.7595709;-47.8705354
0;34;17;1;9;48;SHS, QD. 06;-15.7926277;-47.8957922
1;44;17;1;17;48;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
0;37;17;1;17;48;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
1;24;18;2;17;48;SDC, Lote 5, Vi de Ligção N1/S1;-15.7898915;-47.8967584
0;28;19;3;11;48;SQS 305;-15.8085221;-47.899365
0;28;19;3;13;48;Entrequadra Sul 204/205;-15.8122671;-47.8943173
1;29;20;4;12;48;EMI, Vi N1, Blocos N/O;-15.7895048;-47.8907765
1;23;20;4;18;48;UNB áre 1, em frente  Bibliotec Centrl - BCE;-15.7609071;-47.8699691
1;31;21;5;11;48;SCS - QD 01;-15.7993464;-47.8866213
1;63;21;5;12;48;EMI BL G;-15.7629208;-47.8876142
1;35;21;5;14;48;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
0;25;21;5;14;48;UNB áre 1, em frente o PT (Pvilhão nísio Teixeir);-15.7595709;-47.8705354
0;32;21;5;15;48;SDC, Lote 5, Vi de Ligção N1/S1;-15.7898915;-47.8967584
1;35;21;5;15;48;Eixo Monumentl Ldo Oeste, Estcionmento Vi S1, em frente o TJDF;-15.7863445;-47.9088556
1;37;21;5;15;48;SHS, QD. 06;-15.7926277;-47.8957922
1;25;21;5;22;48;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
0;23;22;6;12;48;UNB áre 1, em frente o ICC - Instituto Centrl de Ciênci l Sul;-15.7629679;-47.8722933
1;42;22;6;13;48;SCS, QD. 03;-15.7972752;-47.892144
1;34;22;6;18;48;Entrequadra Sul 204/205;-15.8122671;-47.8943173
0;28;23;7;13;48;SHS, QD. 06;-15.7926277;-47.8957922
0;44;23;7;15;48;EMI BL G;-15.7629208;-47.8876142
0;39;23;7;18;48;SDC, Lote 5, Vi de Ligção N1/S1;-15.7898915;-47.8967584
1;47;24;1;6;48;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;25;24;1;8;48;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;20;24;1;8;48;UNB áre 1, em frente o ICC - Instituto Centrl de Ciênci l Sul;-15.7629679;-47.8722933
0;36;24;1;9;48;Entrequadra Sul 204/205;-15.8122671;-47.8943173
1;21;24;1;9;48;EQN 104/105;-15.7741697;-47.8838873
1;37;24;1;11;48;SHS, QD. 06;-15.7926277;-47.8957922
0;25;24;1;11;48;EMI BL G;-15.7629208;-47.8876142
1;28;24;1;11;48;EMI BL G;-15.7629208;-47.8876142
1;33;24;1;12;48;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;39;24;1;15;48;SHS, QD. 06;-15.7926277;-47.8957922
0;33;25;2;9;48;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
1;28;25;2;17;48;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;24;25;2;18;48;SCN, QD. 02;-15.7972492;-47.8987101
1;52;25;2;19;48;CLN 406;-15.766622;-47.8801483
1;26;25;2;19;48;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;31;26;3;8;48;SCN, QD. 02;-15.7972492;-47.8987101
1;4;26;3;10;48;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
1;29;26;3;15;48;UNB áre 1, em frente o PT (Pvilhão nísio Teixeir);-15.7595709;-47.8705354
0;21;26;3;17;48;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
1;22;26;3;18;48;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
0;20;26;3;19;48;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;29;26;3;23;48;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
0;28;27;4;12;48;SQS 305;-15.8085221;-47.899365
1;39;27;4;18;48;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
0;38;1;6;15;47;Eixo Monumentl Ldo Oeste, SDC, Estcionmento Vi de Ligção S1/N1;-15.7879172;-47.9028855
1;41;1;6;17;47;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;26;1;6;19;47;CLN 403;-15.7797898;-47.8782012
1;24;1;6;19;47;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;49;1;6;21;47;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
0;26;2;7;8;47;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
0;25;2;7;9;47;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;36;2;7;10;47;SQS 305;-15.8085221;-47.899365
1;44;2;7;12;47;Eixo Monumentl Ldo Oeste, SDC, Estcionmento Vi de Ligção S1/N1;-15.7879172;-47.9028855
1;22;2;7;13;47;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;23;2;7;15;47;SHS, QD. 06;-15.7926277;-47.8957922
1;22;2;7;15;47;SHS, QD. 06;-15.7926277;-47.8957922
0;26;2;7;17;47;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;40;2;7;18;47;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
0;26;2;7;19;47;SHS, QD. 06;-15.7926277;-47.8957922
0;27;3;1;12;47;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
0;23;3;1;12;47;UNB áre 1, em frente o PT (Pvilhão nísio Teixeir);-15.7595709;-47.8705354
1;32;3;1;16;47;SHS, QD. 06;-15.7926277;-47.8957922
1;47;3;1;16;47;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
1;41;3;1;16;47;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
1;24;3;1;19;47;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;45;3;1;19;47;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
0;28;4;2;7;47;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
0;21;5;3;17;47;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
0;49;6;4;8;47;SRTVS;-15.7974902;-47.8963643
1;24;6;4;15;47;SBS, QD. 3/4;-15.8026711;-47.8838398
1;27;6;4;17;47;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
0;8;7;5;8;47;Eixo Monumentl Ldo Oeste, SDC, Estcionmento Vi de Ligção S1/N1;-15.7879172;-47.9028855
1;40;7;5;10;47;Eixo Monumentl Ldo Oeste, SDC, Estcionmento Vi de Ligção S1/N1;-15.7879172;-47.9028855
0;32;7;5;13;47;CLN 406;-15.766622;-47.8801483
1;23;7;5;19;47;Entrequadra Sul 204/205;-15.8122671;-47.8943173
0;27;8;6;8;47;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
0;38;8;6;12;47;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;24;8;6;15;47;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
0;28;8;6;20;47;Entrequadra Sul 204/205;-15.8122671;-47.8943173
1;26;8;6;21;47;CLN 406;-15.766622;-47.8801483
1;45;9;7;8;47;SHS, QD. 06;-15.7926277;-47.8957922
1;49;9;7;8;47;SDC, Lote 5, Vi de Ligção N1/S1;-15.7898915;-47.8967584
1;42;9;7;9;47;SHS, QD. 06;-15.7926277;-47.8957922
1;50;9;7;12;47;SHS, QD. 06;-15.7926277;-47.8957922
0;28;9;7;12;47;SBS, QD. 3/4;-15.8026711;-47.8838398
1;22;9;7;15;47;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
0;31;10;1;7;47;SQN 205;-15.7722474;-47.8804341
0;4;10;1;16;47;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;39;10;1;16;47;EMI BL G;-15.7629208;-47.8876142
1;24;10;1;17;47;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;38;10;1;17;47;SHS, QD. 06;-15.7926277;-47.8957922
1;25;10;1;18;47;SHS, QD. 06;-15.7926277;-47.8957922
1;45;10;1;18;47;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
1;29;10;1;21;47;SHS, QD. 06;-15.7926277;-47.8957922
1;24;11;2;7;47;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
0;21;11;2;14;47;EQS 104/304;-15.8071039;-47.8971485
0;21;11;2;14;47;EQS 104/304;-15.8071039;-47.8971485
1;38;12;3;10;47;SHS, QD. 06;-15.7926277;-47.8957922
0;20;12;3;12;47;PMU, Eixo Monumentl Ldo Oeste, Prç do Cruzeiro;-15.783907;-47.9164933
0;20;12;3;16;47;SQS 305;-15.8085221;-47.899365
1;49;12;3;16;47;SQS 305;-15.8085221;-47.899365
0;28;13;4;20;47;SQS 305;-15.8085221;-47.899365
1;27;14;5;8;47;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;32;14;5;11;47;SDC, Lote 5, Vi de Ligção N1/S1;-15.7898915;-47.8967584
0;21;14;5;13;47;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;4;15;6;9;47;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
0;62;15;6;10;47;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;39;15;6;13;47;SHS, QD. 06;-15.7926277;-47.8957922
1;19;15;6;16;47;SDC, Lote 5, Vi de Ligção N1/S1;-15.7898915;-47.8967584
1;37;15;6;16;47;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;25;15;6;18;47;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;39;16;7;6;47;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;32;16;7;10;47;St. de dministrção Federl Sul Q8 Lote 1;-15.802729;-47.9273005
1;29;16;7;10;47;St. de dministrção Federl Sul Q8 Lote 1;-15.802729;-47.9273005
1;44;16;7;11;47;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
0;8;16;7;15;47;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
1;22;16;7;15;47;CLN 204;-15.7766872;-47.8793288
1;27;16;7;15;47;SHS, QD. 06;-15.7926277;-47.8957922
0;47;16;7;18;47;EQS 104/304;-15.8071039;-47.8971485
0;26;17;1;10;47;Entrequadra Sul 204/205;-15.8122671;-47.8943173
0;50;17;1;11;47;EQS 102 / 103;-15.8046388;-47.8929846
0;37;17;1;17;47;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
1;24;17;1;18;47;Entrequadra Sul 204/205;-15.8122671;-47.8943173
1;46;18;2;7;47;PMU, Eixo Monumentl Ldo Oeste, Prç do Cruzeiro;-15.783907;-47.9164933
0;28;18;2;12;47;Entrequadra Sul 204/205;-15.8122671;-47.8943173
1;26;18;2;14;47;SRTVS;-15.7974902;-47.8963643
1;24;18;2;20;47;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
1;22;19;3;13;47;EQN 104/105;-15.7741697;-47.8838873
1;23;19;3;15;47;PMU, Eixo Monumentl Ldo Oeste, Prç do Cruzeiro;-15.783907;-47.9164933
1;39;19;3;17;47;SRTVS;-15.7974902;-47.8963643
1;22;20;4;11;47;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;21;20;4;11;47;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;24;20;4;14;47;EQN 104/105;-15.7741697;-47.8838873
1;52;21;5;7;47;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;32;21;5;11;47;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;24;21;5;17;47;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
1;24;21;5;17;47;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
1;22;21;5;18;47;SCS, QD. 03;-15.7972752;-47.892144
0;46;21;5;19;47;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
0;32;22;6;17;47;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
0;32;22;6;17;47;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
1;25;23;7;11;47;EMI BL K;-15.7968694;-47.8754027
1;18;23;7;15;47;CLN 403;-15.7797898;-47.8782012
0;44;23;7;15;47;EMI BL G;-15.7629208;-47.8876142
1;25;23;7;19;47;SHS, QD. 06;-15.7926277;-47.8957922
1;25;23;7;19;47;SHS, QD. 06;-15.7926277;-47.8957922
1;48;24;1;11;47;SHS, QD. 06;-15.7926277;-47.8957922
1;27;24;1;11;47;SHS, QD. 06;-15.7926277;-47.8957922
1;26;24;1;15;47;Entrequadra Sul 204/205;-15.8122671;-47.8943173
1;26;24;1;15;47;Entrequadra Sul 204/205;-15.8122671;-47.8943173
0;35;24;1;15;47;SQS 305;-15.8085221;-47.899365
0;20;24;1;16;47;CLN 403;-15.7797898;-47.8782012
1;27;24;1;16;47;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
1;28;24;1;16;47;UNB áre 1, em frente  Bibliotec Centrl - BCE;-15.7609071;-47.8699691
0;36;24;1;16;47;SQS 305;-15.8085221;-47.899365
1;28;24;1;17;47;SHS, QD. 06;-15.7926277;-47.8957922
0;36;24;1;18;47;SQS 305;-15.8085221;-47.899365
1;36;25;2;6;47;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;46;25;2;14;47;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;26;26;3;19;47;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;27;26;3;22;47;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;21;27;4;8;47;CLN 403;-15.7797898;-47.8782012
1;26;27;4;10;47;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;24;27;4;15;47;Entrequadra Sul 204/205;-15.8122671;-47.8943173
1;24;27;4;16;47;EQS 104/304;-15.8071039;-47.8971485
0;33;27;4;19;47;SHS, QD. 06;-15.7926277;-47.8957922
1;26;27;4;19;47;SCS - QD 01;-15.7993464;-47.8866213
1;22;28;5;11;47;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;24;28;5;14;47;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;24;28;5;14;47;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;27;1;6;8;46;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;19;1;6;12;46;SHS, QD. 06;-15.7926277;-47.8957922
1;46;1;6;19;46;PMU, Eixo Monumentl Ldo Oeste, Prç do Cruzeiro;-15.783907;-47.9164933
1;25;1;6;19;46;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
0;24;2;7;9;46;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;22;2;7;13;46;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;24;2;7;13;46;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;32;2;7;14;46;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
1;22;2;7;15;46;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
0;23;2;7;15;46;SHS, QD. 06;-15.7926277;-47.8957922
0;25;2;7;18;46;SHS, QD. 06;-15.7926277;-47.8957922
0;48;2;7;19;46;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
1;31;2;7;19;46;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
1;29;2;7;19;46;SHS, QD. 06;-15.7926277;-47.8957922
0;22;3;1;11;46;SHS, QD. 06;-15.7926277;-47.8957922
1;32;3;1;13;46;UNB áre 1, em frente o ICC - Instituto Centrl de Ciênci l Sul;-15.7629679;-47.8722933
1;23;3;1;13;46;CLN 403;-15.7797898;-47.8782012
1;50;3;1;15;46;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
0;24;3;1;16;46;SHS, QD. 06;-15.7926277;-47.8957922
1;36;3;1;18;46;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
0;31;3;1;19;46;SHS, QD. 06;-15.7926277;-47.8957922
1;38;3;1;20;46;SHS, QD. 06;-15.7926277;-47.8957922
0;49;4;2;8;46;SRTVS;-15.7974902;-47.8963643
1;22;4;2;8;46;SHS, QD. 06;-15.7926277;-47.8957922
1;22;4;2;12;46;UNB áre 1, em frente o ICC - Instituto Centrl de Ciênci l Sul;-15.7629679;-47.8722933
1;19;4;2;17;46;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;29;4;2;17;46;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
0;27;5;3;14;46;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
0;16;5;3;15;46;UNB áre 1, em frente o PT (Pvilhão nísio Teixeir);-15.7595709;-47.8705354
0;16;5;3;15;46;UNB áre 1, em frente o PT (Pvilhão nísio Teixeir);-15.7595709;-47.8705354
0;25;5;3;17;46;SHS, QD. 06;-15.7926277;-47.8957922
0;41;6;4;6;46;CLN 403;-15.7797898;-47.8782012
1;39;6;4;8;46;SHS, QD. 06;-15.7926277;-47.8957922
0;21;6;4;9;46;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;42;6;4;10;46;SHS, QD. 06;-15.7926277;-47.8957922
1;26;6;4;17;46;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;28;7;5;7;46;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
0;33;7;5;9;46;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
0;26;7;5;12;46;CLN 403;-15.7797898;-47.8782012
0;47;7;5;18;46;EQN 104/105;-15.7741697;-47.8838873
0;25;7;5;18;46;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;24;7;5;18;46;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;25;8;6;11;46;CLN 406;-15.766622;-47.8801483
1;26;8;6;13;46;CLN 204;-15.7766872;-47.8793288
1;39;8;6;14;46;SS, EQ 2/3;-15.8105561;-47.9909422
1;42;9;7;8;46;SHS, QD. 06;-15.7926277;-47.8957922
1;22;9;7;10;46;EQS 104/304;-15.8071039;-47.8971485
0;40;9;7;10;46;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
1;28;9;7;11;46;SCS - QD 01;-15.7993464;-47.8866213
1;54;9;7;11;46;CLS 302;-15.800788;-47.8936363
0;25;9;7;13;46;SQS 305;-15.8085221;-47.899365
1;34;9;7;16;46;SHS, QD. 06;-15.7926277;-47.8957922
1;35;10;1;11;46;CLN 406;-15.766622;-47.8801483
0;30;10;1;11;46;CLN 406;-15.766622;-47.8801483
1;24;10;1;12;46;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
0;25;10;1;12;46;CLN 204;-15.7766872;-47.8793288
1;39;10;1;13;46;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
1;40;10;1;13;46;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;40;10;1;13;46;SRTVS;-15.7974902;-47.8963643
1;20;10;1;14;46;CLN 406;-15.766622;-47.8801483
1;18;10;1;18;46;SHS, QD. 06;-15.7926277;-47.8957922
1;47;10;1;18;46;SHS, QD. 06;-15.7926277;-47.8957922
1;52;11;2;7;46;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;26;11;2;14;46;SQN 205;-15.7722474;-47.8804341
1;23;11;2;21;46;UNB áre 1, em frente o ICC - Instituto Centrl de Ciênci l Sul;-15.7629679;-47.8722933
0;22;13;4;8;46;SQN 205;-15.7722474;-47.8804341
0;26;13;4;9;46;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
0;25;13;4;11;46;EQS 104/304;-15.8071039;-47.8971485
1;43;13;4;12;46;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;46;13;4;13;46;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;28;13;4;16;46;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
1;40;13;4;16;46;Prque Deck Sul, em frente o estcionmento e  cdemi o r livre;-15.8380081;-47.9035599
0;4;13;4;22;46;SQS 305;-15.8085221;-47.899365
1;30;14;5;9;46;SQS 305;-15.8085221;-47.899365
1;24;14;5;9;46;SQS 305;-15.8085221;-47.899365
1;20;14;5;16;46;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;24;14;5;16;46;SRTVS;-15.7974902;-47.8963643
1;29;14;5;18;46;EQS 104/304;-15.8071039;-47.8971485
0;23;14;5;19;46;St. de dministrção Federl Sul Q8 Lote 1;-15.802729;-47.9273005
1;31;14;5;20;46;PMU, Eixo Monumentl Ldo Oeste, Prç do Cruzeiro;-15.783907;-47.9164933
1;26;14;5;21;46;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;27;15;6;8;46;CLN 406;-15.766622;-47.8801483
1;22;15;6;14;46;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
1;55;15;6;15;46;EMI BL K;-15.7968694;-47.8754027
1;25;15;6;18;46;SHS, QD. 06;-15.7926277;-47.8957922
1;39;15;6;22;46;EQS 102 / 103;-15.8046388;-47.8929846
0;24;16;7;9;46;SHS, QD. 06;-15.7926277;-47.8957922
0;25;16;7;10;46;St. de dministrção Federl Sul Q8 Lote 1;-15.802729;-47.9273005
1;25;16;7;11;46;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;13;16;7;12;46;SHS, QD. 06;-15.7926277;-47.8957922
0;22;16;7;14;46;SHS, QD. 06;-15.7926277;-47.8957922
1;22;16;7;15;46;CLN 204;-15.7766872;-47.8793288
1;27;16;7;15;46;SHS, QD. 06;-15.7926277;-47.8957922
0;38;16;7;16;46;UNB áre 1, em frente o PT (Pvilhão nísio Teixeir);-15.7595709;-47.8705354
0;33;16;7;17;46;SHS, QD. 06;-15.7926277;-47.8957922
1;36;17;1;18;46;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;24;18;2;17;46;SDC, Lote 5, Vi de Ligção N1/S1;-15.7898915;-47.8967584
0;47;18;2;18;46;EMI BL K;-15.7968694;-47.8754027
1;35;18;2;18;46;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;20;19;3;13;46;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
0;24;19;3;15;46;CLN 406;-15.766622;-47.8801483
1;26;19;3;16;46;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;22;19;3;21;46;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
0;27;20;4;8;46;UNB áre 2, em frente o cesso o Centro Olímpico;-15.7533247;-47.8894441
1;26;20;4;14;46;Entrequadra Sul 204/205;-15.8122671;-47.8943173
0;39;21;5;17;46;Entrequdr 410/411 / Próximo o Studios Center;-15.7533507;-47.882878
1;47;22;6;6;46;Eixo Monumentl Ldo Leste Pltform Inferior;-15.7814138;-47.8825954
1;24;22;6;16;46;EQS 102 / 103;-15.8046388;-47.8929846
0;18;23;7;15;46;CLN 403;-15.7797898;-47.8782012
1;37;23;7;18;46;Entrequdr 408/409 / Próximo o Supermercdo Big Box;-15.7594716;-47.8807764
1;28;23;7;18;46;UNB áre 1, em frente o Instituto de rtes;-15.7622276;-47.8742526
